"WeekEndingDate","Country","HBT","TreatmentLocation","DepartmentType","NumberOfAttendancesEpisode","NumberWithin4HoursEpisode","NumberOver4HoursEpisode","PercentageWithin4HoursEpisode","NumberOver8HoursEpisode","PercentageOver8HoursEpisode","NumberOver12HoursEpisode","PercentageOver12HoursEpisode"
"20150426","S92000003","S08000020","N121H","Emergency Department",376,370,6,98.4,1,0.3,0,0
"20150426","S92000003","S08000031","G107H","Emergency Department",1570,1435,135,91.4,2,0.1,0,0
"20150426","S92000003","S08000031","C313H","Emergency Department",624,594,30,95.2,0,0,0,0
"20150426","S92000003","S08000031","C418H","Emergency Department",1256,1126,130,89.6,14,1.1,0,0
"20150426","S92000003","S08000031","G513H","Emergency Department",908,905,3,99.7,0,0,0,0
"20150426","S92000003","S08000031","G405H","Emergency Department",966,852,114,88.2,4,0.4,0,0
"20150426","S92000003","S08000031","G306H","Emergency Department",1168,1048,120,89.7,5,0.4,0,0
"20150426","S92000003","S08000031","G516H","Emergency Department",1094,948,146,86.7,4,0.4,0,0
"20150426","S92000003","S08000022","H212H","Emergency Department",162,154,8,95.1,0,0,0,0
"20150426","S92000003","S08000022","H103H","Emergency Department",113,106,7,93.8,0,0,0,0
"20150426","S92000003","S08000022","C121H","Emergency Department",135,130,5,96.3,0,0,0,0
"20150426","S92000003","S08000022","H202H","Emergency Department",626,596,30,95.2,0,0,0,0
"20150426","S92000003","S08000032","L302H","Emergency Department",1162,1020,142,87.8,43,3.7,17,1.5
"20150426","S92000003","S08000032","L106H","Emergency Department",1323,1276,47,96.4,0,0,0,0
"20150426","S92000003","S08000032","L308H","Emergency Department",1224,1105,119,90.3,14,1.1,2,0.2
"20150426","S92000003","S08000024","S319H","Emergency Department",887,876,11,98.8,1,0.1,0,0
"20150426","S92000003","S08000024","S314H","Emergency Department",2111,2004,107,94.9,12,0.6,0,0
"20150426","S92000003","S08000024","S308H","Emergency Department",1044,985,59,94.3,2,0.2,0,0
"20150426","S92000003","S08000025","R103H","Emergency Department",86,86,0,100,0,0,0,0
"20150426","S92000003","S08000026","Z102H","Emergency Department",145,136,9,93.8,1,0.7,1,0.7
"20150426","S92000003","S08000030","T101H","Emergency Department",946,927,19,98,0,0,0,0
"20150426","S92000003","S08000030","T202H","Emergency Department",512,497,15,97.1,0,0,0,0
"20150426","S92000003","S08000028","W107H","Emergency Department",118,115,3,97.5,0,0,0,0
"20150503","S92000003","S08000015","A210H","Emergency Department",804,740,64,92,1,0.1,0,0
"20150503","S92000003","S08000015","A111H","Emergency Department",1349,1210,139,89.7,15,1.1,3,0.2
"20150503","S92000003","S08000016","B120H","Emergency Department",470,445,25,94.7,0,0,0,0
"20150503","S92000003","S08000017","Y146H","Emergency Department",641,608,33,94.9,0,0,0,0
"20150503","S92000003","S08000017","Y144H","Emergency Department",217,213,4,98.2,0,0,0,0
"20150503","S92000003","S08000029","F704H","Emergency Department",1134,1099,35,96.9,0,0,0,0
"20150503","S92000003","S08000019","V217H","Emergency Department",1096,1035,61,94.4,1,0.1,0,0
"20150503","S92000003","S08000020","N101H","Emergency Department",1028,920,108,89.5,7,0.7,0,0
"20150503","S92000003","S08000020","N411H","Emergency Department",463,442,21,95.5,1,0.2,0,0
"20150503","S92000003","S08000020","N121H","Emergency Department",338,334,4,98.8,0,0,0,0
"20150503","S92000003","S08000031","G107H","Emergency Department",1543,1352,191,87.6,4,0.3,0,0
"20150503","S92000003","S08000031","C313H","Emergency Department",589,574,15,97.5,0,0,0,0
"20150503","S92000003","S08000031","G405H","Emergency Department",221,195,26,88.2,4,1.8,0,0
"20150503","S92000003","S08000031","C418H","Emergency Department",1309,1173,136,89.6,8,0.6,0,0
"20150503","S92000003","S08000031","G513H","Emergency Department",844,831,13,98.5,0,0,0,0
"20150503","S92000003","S08000031","G405H","Emergency Department",643,555,88,86.3,1,0.2,0,0
"20150503","S92000003","S08000031","G306H","Emergency Department",1079,927,152,85.9,9,0.8,0,0
"20150503","S92000003","S08000031","G516H","Emergency Department",1035,898,137,86.8,2,0.2,0,0
"20150503","S92000003","S08000022","H212H","Emergency Department",175,171,4,97.7,0,0,0,0
"20150503","S92000003","S08000022","H103H","Emergency Department",109,103,6,94.5,1,0.9,0,0
"20150503","S92000003","S08000022","C121H","Emergency Department",147,139,8,94.6,0,0,0,0
"20150503","S92000003","S08000022","H202H","Emergency Department",609,577,32,94.7,4,0.7,0,0
"20150503","S92000003","S08000032","L302H","Emergency Department",1089,1023,66,93.9,11,1,0,0
"20150503","S92000003","S08000032","L106H","Emergency Department",1229,1181,48,96.1,0,0,0,0
"20150503","S92000003","S08000032","L308H","Emergency Department",1089,1024,65,94,4,0.4,0,0
"20150503","S92000003","S08000024","S319H","Emergency Department",825,813,12,98.5,0,0,0,0
"20150503","S92000003","S08000024","S314H","Emergency Department",2152,2092,60,97.2,5,0.2,0,0
"20150503","S92000003","S08000024","S308H","Emergency Department",970,921,49,94.9,2,0.2,0,0
"20150503","S92000003","S08000025","R103H","Emergency Department",126,124,2,98.4,0,0,0,0
"20150503","S92000003","S08000026","Z102H","Emergency Department",168,164,4,97.6,0,0,0,0
"20150503","S92000003","S08000030","T101H","Emergency Department",859,849,10,98.8,0,0,0,0
"20150503","S92000003","S08000030","T202H","Emergency Department",486,479,7,98.6,0,0,0,0
"20150503","S92000003","S08000028","W107H","Emergency Department",122,118,4,96.7,0,0,0,0
"20150510","S92000003","S08000015","A210H","Emergency Department",853,764,89,89.6,13,1.5,4,0.5
"20150510","S92000003","S08000015","A111H","Emergency Department",1419,1172,247,82.6,46,3.2,12,0.8
"20150510","S92000003","S08000016","B120H","Emergency Department",542,530,12,97.8,0,0,0,0
"20150510","S92000003","S08000017","Y146H","Emergency Department",711,674,37,94.8,1,0.1,0,0
"20150510","S92000003","S08000017","Y144H","Emergency Department",267,260,7,97.4,0,0,0,0
"20150510","S92000003","S08000029","F704H","Emergency Department",1214,1177,37,97,1,0.1,0,0
"20150510","S92000003","S08000019","V217H","Emergency Department",1207,1094,113,90.6,19,1.6,0,0
"20150510","S92000003","S08000020","N101H","Emergency Department",1048,967,81,92.3,3,0.3,0,0
"20150510","S92000003","S08000020","N411H","Emergency Department",474,461,13,97.3,0,0,0,0
"20150510","S92000003","S08000020","N121H","Emergency Department",352,349,3,99.1,0,0,0,0
"20150510","S92000003","S08000031","G107H","Emergency Department",1534,1390,144,90.6,3,0.2,0,0
"20150510","S92000003","S08000031","C313H","Emergency Department",644,610,34,94.7,1,0.2,0,0
"20150510","S92000003","S08000031","G405H","Emergency Department",930,825,105,88.7,0,0,0,0
"20150510","S92000003","S08000031","C418H","Emergency Department",1230,1086,144,88.3,12,1,0,0
"20150510","S92000003","S08000031","G513H","Emergency Department",873,873,0,100,0,0,0,0
"20150510","S92000003","S08000031","G306H","Emergency Department",1044,925,119,88.6,5,0.5,0,0
"20150510","S92000003","S08000031","G516H","Emergency Department",1045,948,97,90.7,1,0.1,0,0
"20150510","S92000003","S08000022","H212H","Emergency Department",207,199,8,96.1,0,0,0,0
"20150510","S92000003","S08000022","H103H","Emergency Department",136,129,7,94.9,0,0,0,0
"20150510","S92000003","S08000022","C121H","Emergency Department",156,152,4,97.4,0,0,0,0
"20150510","S92000003","S08000022","H202H","Emergency Department",661,616,45,93.2,3,0.5,0,0
"20150510","S92000003","S08000032","L302H","Emergency Department",1090,1017,73,93.3,9,0.8,1,0.1
"20150510","S92000003","S08000032","L106H","Emergency Department",1281,1223,58,95.5,0,0,0,0
"20150510","S92000003","S08000032","L308H","Emergency Department",1241,1092,149,88,31,2.5,11,0.9
"20150510","S92000003","S08000024","S319H","Emergency Department",844,835,9,98.9,0,0,0,0
"20150510","S92000003","S08000024","S314H","Emergency Department",2179,2113,66,97,3,0.1,0,0
"20150510","S92000003","S08000024","S308H","Emergency Department",1004,982,22,97.8,2,0.2,0,0
"20150510","S92000003","S08000025","R103H","Emergency Department",112,111,1,99.1,0,0,0,0
"20150510","S92000003","S08000026","Z102H","Emergency Department",159,157,2,98.7,1,0.6,1,0.6
"20150510","S92000003","S08000030","T101H","Emergency Department",896,885,11,98.8,0,0,0,0
"20150510","S92000003","S08000030","T202H","Emergency Department",486,481,5,99,0,0,0,0
"20150510","S92000003","S08000028","W107H","Emergency Department",124,122,2,98.4,0,0,0,0
"20150517","S92000003","S08000015","A210H","Emergency Department",832,696,136,83.7,13,1.6,2,0.2
"20150517","S92000003","S08000015","A111H","Emergency Department",1447,1256,191,86.8,14,1,1,0.1
"20150517","S92000003","S08000016","B120H","Emergency Department",489,472,17,96.5,0,0,0,0
"20150517","S92000003","S08000017","Y146H","Emergency Department",605,585,20,96.7,0,0,0,0
"20150517","S92000003","S08000017","Y144H","Emergency Department",220,217,3,98.6,0,0,0,0
"20150517","S92000003","S08000029","F704H","Emergency Department",1203,1163,40,96.7,3,0.2,0,0
"20150517","S92000003","S08000019","V217H","Emergency Department",1168,1095,73,93.8,1,0.1,0,0
"20150517","S92000003","S08000020","N101H","Emergency Department",1074,1038,36,96.6,3,0.3,0,0
"20150517","S92000003","S08000020","N411H","Emergency Department",458,436,22,95.2,1,0.2,1,0.2
"20150517","S92000003","S08000020","N121H","Emergency Department",366,365,1,99.7,0,0,0,0
"20150517","S92000003","S08000031","G107H","Emergency Department",1583,1404,179,88.7,3,0.2,0,0
"20150517","S92000003","S08000031","C313H","Emergency Department",625,574,51,91.8,3,0.5,0,0
"20150517","S92000003","S08000031","G405H","Emergency Department",1102,969,133,87.9,1,0.1,0,0
"20150517","S92000003","S08000031","C418H","Emergency Department",1339,1140,199,85.1,37,2.8,0,0
"20150517","S92000003","S08000031","G513H","Emergency Department",887,879,8,99.1,0,0,0,0
"20150517","S92000003","S08000031","G306H","Emergency Department",793,651,142,82.1,9,1.1,0,0
"20150517","S92000003","S08000031","G516H","Emergency Department",982,830,152,84.5,18,1.8,0,0
"20150517","S92000003","S08000022","H212H","Emergency Department",202,196,6,97,0,0,0,0
"20150517","S92000003","S08000022","H103H","Emergency Department",132,125,7,94.7,0,0,0,0
"20150517","S92000003","S08000022","C121H","Emergency Department",140,137,3,97.9,0,0,0,0
"20150517","S92000003","S08000022","H202H","Emergency Department",638,578,60,90.6,6,0.9,0,0
"20150517","S92000003","S08000032","L302H","Emergency Department",1124,936,188,83.3,78,6.9,39,3.5
"20150517","S92000003","S08000032","L106H","Emergency Department",1317,1283,34,97.4,0,0,0,0
"20150517","S92000003","S08000032","L308H","Emergency Department",1162,1055,107,90.8,10,0.9,4,0.3
"20150517","S92000003","S08000024","S319H","Emergency Department",882,867,15,98.3,1,0.1,0,0
"20150517","S92000003","S08000024","S314H","Emergency Department",2139,2025,114,94.7,5,0.2,0,0
"20150517","S92000003","S08000024","S308H","Emergency Department",1089,993,96,91.2,4,0.4,0,0
"20150517","S92000003","S08000025","R103H","Emergency Department",103,102,1,99,0,0,0,0
"20150517","S92000003","S08000026","Z102H","Emergency Department",153,149,4,97.4,0,0,0,0
"20150517","S92000003","S08000030","T101H","Emergency Department",903,896,7,99.2,0,0,0,0
"20150517","S92000003","S08000030","T202H","Emergency Department",473,465,8,98.3,0,0,0,0
"20150517","S92000003","S08000028","W107H","Emergency Department",125,123,2,98.4,0,0,0,0
"20150524","S92000003","S08000015","A210H","Emergency Department",905,808,97,89.3,9,1,0,0
"20150524","S92000003","S08000015","A111H","Emergency Department",1481,1291,190,87.2,7,0.5,0,0
"20150524","S92000003","S08000016","B120H","Emergency Department",520,510,10,98.1,0,0,0,0
"20150524","S92000003","S08000017","Y146H","Emergency Department",692,681,11,98.4,0,0,0,0
"20150524","S92000003","S08000017","Y144H","Emergency Department",247,241,6,97.6,0,0,0,0
"20150524","S92000003","S08000029","F704H","Emergency Department",1232,1183,49,96,0,0,0,0
"20150524","S92000003","S08000019","V217H","Emergency Department",1250,1093,157,87.4,7,0.6,0,0
"20150524","S92000003","S08000020","N101H","Emergency Department",1043,979,64,93.9,5,0.5,0,0
"20150524","S92000003","S08000020","N411H","Emergency Department",447,430,17,96.2,0,0,0,0
"20150524","S92000003","S08000020","N121H","Emergency Department",417,410,7,98.3,0,0,0,0
"20150524","S92000003","S08000031","G107H","Emergency Department",1625,1498,127,92.2,2,0.1,0,0
"20150524","S92000003","S08000031","C313H","Emergency Department",586,567,19,96.8,0,0,0,0
"20150524","S92000003","S08000031","G405H","Emergency Department",1317,1096,221,83.2,29,2.2,1,0.1
"20150524","S92000003","S08000031","C418H","Emergency Department",1296,1055,241,81.4,33,2.5,0,0
"20150524","S92000003","S08000031","G513H","Emergency Department",885,882,3,99.7,0,0,0,0
"20150524","S92000003","S08000031","G516H","Emergency Department",1011,829,182,82,12,1.2,0,0
"20150524","S92000003","S08000022","H212H","Emergency Department",209,205,4,98.1,1,0.5,0,0
"20150524","S92000003","S08000022","H103H","Emergency Department",126,120,6,95.2,2,1.6,0,0
"20150524","S92000003","S08000022","C121H","Emergency Department",146,143,3,97.9,0,0,0,0
"20150524","S92000003","S08000022","H202H","Emergency Department",623,589,34,94.5,1,0.2,0,0
"20150524","S92000003","S08000032","L302H","Emergency Department",1167,1008,159,86.4,34,2.9,24,2.1
"20150524","S92000003","S08000032","L106H","Emergency Department",1255,1229,26,97.9,1,0.1,0,0
"20150524","S92000003","S08000032","L308H","Emergency Department",1189,1031,158,86.7,31,2.6,11,0.9
"20150524","S92000003","S08000024","S319H","Emergency Department",874,858,16,98.2,0,0,0,0
"20150524","S92000003","S08000024","S314H","Emergency Department",2184,2060,124,94.3,7,0.3,0,0
"20150524","S92000003","S08000024","S308H","Emergency Department",1045,957,88,91.6,4,0.4,0,0
"20150524","S92000003","S08000025","R103H","Emergency Department",113,109,4,96.5,0,0,0,0
"20150524","S92000003","S08000026","Z102H","Emergency Department",142,139,3,97.9,0,0,0,0
"20150524","S92000003","S08000030","T101H","Emergency Department",872,864,8,99.1,0,0,0,0
"20150524","S92000003","S08000030","T202H","Emergency Department",460,451,9,98,0,0,0,0
"20150524","S92000003","S08000028","W107H","Emergency Department",117,117,0,100,0,0,0,0
"20150531","S92000003","S08000015","A210H","Emergency Department",895,800,95,89.4,10,1.1,2,0.2
"20150531","S92000003","S08000015","A111H","Emergency Department",1402,1330,72,94.9,0,0,0,0
"20150531","S92000003","S08000016","B120H","Emergency Department",635,596,39,93.9,1,0.2,0,0
"20150531","S92000003","S08000017","Y146H","Emergency Department",629,621,8,98.7,1,0.2,0,0
"20150531","S92000003","S08000017","Y144H","Emergency Department",248,241,7,97.2,1,0.4,0,0
"20150531","S92000003","S08000029","F704H","Emergency Department",1249,1215,34,97.3,1,0.1,0,0
"20150531","S92000003","S08000019","V217H","Emergency Department",1204,1082,122,89.9,3,0.2,0,0
"20150531","S92000003","S08000020","N101H","Emergency Department",1081,1003,78,92.8,4,0.4,0,0
"20150531","S92000003","S08000020","N411H","Emergency Department",464,455,9,98.1,0,0,0,0
"20150531","S92000003","S08000020","N121H","Emergency Department",374,364,10,97.3,0,0,0,0
"20150531","S92000003","S08000031","G107H","Emergency Department",1656,1449,207,87.5,3,0.2,0,0
"20150531","S92000003","S08000031","C313H","Emergency Department",595,569,26,95.6,1,0.2,0,0
"20150531","S92000003","S08000031","G405H","Emergency Department",1420,1182,238,83.2,20,1.4,1,0.1
"20150531","S92000003","S08000031","C418H","Emergency Department",1293,1126,167,87.1,23,1.8,0,0
"20150531","S92000003","S08000031","G513H","Emergency Department",907,901,6,99.3,0,0,0,0
"20150531","S92000003","S08000031","G516H","Emergency Department",730,605,125,82.9,14,1.9,0,0
"20150531","S92000003","S08000022","H212H","Emergency Department",198,192,6,97,1,0.5,0,0
"20150531","S92000003","S08000022","H103H","Emergency Department",120,114,6,95,0,0,0,0
"20150531","S92000003","S08000022","C121H","Emergency Department",143,142,1,99.3,0,0,0,0
"20150531","S92000003","S08000022","H202H","Emergency Department",665,616,49,92.6,2,0.3,0,0
"20150531","S92000003","S08000032","L302H","Emergency Department",1162,1061,101,91.3,17,1.5,8,0.7
"20150531","S92000003","S08000032","L106H","Emergency Department",1298,1223,75,94.2,0,0,0,0
"20150531","S92000003","S08000032","L308H","Emergency Department",1228,1062,166,86.5,30,2.4,8,0.7
"20150531","S92000003","S08000024","S319H","Emergency Department",893,888,5,99.4,0,0,0,0
"20150531","S92000003","S08000024","S314H","Emergency Department",2227,2055,172,92.3,20,0.9,0,0
"20150531","S92000003","S08000024","S308H","Emergency Department",1049,971,78,92.6,3,0.3,2,0.2
"20150531","S92000003","S08000025","R103H","Emergency Department",108,105,3,97.2,1,0.9,0,0
"20150531","S92000003","S08000026","Z102H","Emergency Department",145,144,1,99.3,0,0,0,0
"20150531","S92000003","S08000030","T101H","Emergency Department",955,946,9,99.1,0,0,0,0
"20150531","S92000003","S08000030","T202H","Emergency Department",521,517,4,99.2,0,0,0,0
"20150531","S92000003","S08000028","W107H","Emergency Department",126,125,1,99.2,0,0,0,0
"20150607","S92000003","S08000015","A210H","Emergency Department",836,740,96,88.5,17,2,5,0.6
"20150607","S92000003","S08000015","A111H","Emergency Department",1342,1216,126,90.6,9,0.7,0,0
"20150607","S92000003","S08000016","B120H","Emergency Department",543,519,24,95.6,0,0,0,0
"20150607","S92000003","S08000017","Y146H","Emergency Department",679,668,11,98.4,0,0,0,0
"20150607","S92000003","S08000017","Y144H","Emergency Department",230,229,1,99.6,0,0,0,0
"20150607","S92000003","S08000029","F704H","Emergency Department",1237,1188,49,96,1,0.1,0,0
"20150607","S92000003","S08000019","V217H","Emergency Department",1209,1101,108,91.1,1,0.1,0,0
